title;price;initprice;discount;rating;reviews;url;img_url;cat;sub_cat;sub_sub_cat
Аквашуз;836.0;1690.0;51;-999;5597;https://www.ozon.ru/product/akvashuz-rifma-761616917/?asb=MLRDTsnd%252B9m28kjKdmewjdJwLH1bm2dBRJgsoj8ZDA8%253D&asb2=ECkpJbLkA_lx48di5h_MJdeEv2sNSi_FhoOim7bhTGHx5LMOAPbX8mBlx-vIhgorH_7yoV4LT5sTe4YTMLDI1A&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-g/wc500/6824862340.jpg;Обувь;Женщинам;Аквашузы
Аквашуз FAFY;545.0;2999.0;82;-999.0;197;https://www.ozon.ru/product/akvashuz-fafy-1562012424/?asb=lGjmT0rHg1SGL1D6wPMBL78FRuiDtNqhqxBJFsZeRaM%253D&asb2=YxD0Gn_m0li57DjtIbDR68YR6wo4Bp1IDjsDMRc5WhW04G0BjjY5gDle1NHC3mnpZ_2IZjxPY6RsAO8VETFohg&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-1-h/wc500/7015920425.jpg;Обувь;Женщинам;Аквашузы
Аквашуз Эмальто Морская;551.0;2199.0;75;4.8;1661;https://www.ozon.ru/product/akvashuz-emalto-morskaya-628639340/?asb=4NKR4WV5GGmU7epqURnk2hlfwsFx8sNU8nXe%252FtpYotA%253D&asb2=UMYR87WrJMq8hsjC-UtpTe94goRydk5VUEqHwziiq7Xvh6JEhawHv0pmgrXmIZ83CnBSRFbeRDVwYZbdO1319A&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-t/wc500/6360027569.jpg;Обувь;Женщинам;Аквашузы
Аквашуз BROADWAY;274.0;680.0;60;4.0;68;https://www.ozon.ru/product/akvashuz-broadway-1502026879/?asb=EUF8bCQXDodXGHDdUkPrWbPqLQqvl779hPZrg00o41k%253D&asb2=xm3BzBZkOsj3nNzH32RiRKljia96uVXWUxWYVMhtn3uWRSxDs0PmYigmqxpWY_gjZInSADnS6IeiarcGUWXZhQ&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-1-e/wc500/6970793702.jpg;Обувь;Женщинам;Аквашузы
Аквашуз Эмальто "Арабески" морей;484.0;1999.0;76;4.8;1661;https://www.ozon.ru/product/akvashuz-emalto-arabeski-morey-1564634211/?asb=QLQQmw%252BqPYc4xxbsI1myEiaDWO8yd1JiOWWLFtR5KbQ%253D&asb2=VdMKfXq1lsFZxLMiJLIbd5Wl69V6evtYSzfw0_gZN36HKecRnWZwgkze3icyPwtYxoaV6NDZyxGB02JbokDslQ&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-1-8/wc500/7030730636.jpg;Обувь;Женщинам;Аквашузы
Аквашуз;1396.0;4000.0;65;4.8;1013;https://www.ozon.ru/product/akvashuz-1675921719/?asb=11IPUHaVAHntL61z5up6x7P6dEOYp%252BTPaxitq3Uje7Y%253D&asb2=-S8xxjNRcGCDBCyC9zkM58Na02fFAUZnmnjsQS7_KUlC7aGOTEdvcy2CfolcNbvCLQzpM-GfF-85ycTHXKgg_Q&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-1-l/wc500/7115974545.jpg;Обувь;Женщинам;Аквашузы
Аквашуз Big & Fit Путешествие;769.0;2940.0;74;-999.0;-999;https://www.ozon.ru/product/akvashuz-big-fit-puteshestvie-1005884628/?asb=Ev2PffGkAkfHfTNvLk23oNYKgYoA7iStRbGqM4nKKBM%253D&asb2=50u-ZaRiWsg0E0AeSERJ1L84O-bBERNf8zDseK047Yg9HDTA9exzYjTLV1NFMEAAdJFKrStth1mUuUywIlQwyQ&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-1-c/wc500/7018625352.jpg;Обувь;Женщинам;Аквашузы
Аквашуз Небосой;573.0;1400.0;59;-999.0;-999;https://www.ozon.ru/product/akvashuz-nebosoy-1762676214/?asb=IvkG%252FEWetqnkd8BhFNaVugx26uisw6u4RW6CyP4Mevw%253D&asb2=OBX79tvwVYR11_npgLbDTT6UnnxpU-Z2rE5qIRYXPYpsqTC5jn2Vcne_imPK26VP5jDaAxH9jJ7bE2AXr4lp2A&avtc=1&avte=4&avts=1733831688;https://ir.ozone.ru/s3/multimedia-1-3/wc500/7201583139.jpg;Обувь;Женщинам;Аквашузы
Босоножки Meitesi;399.0;6000.0;93;4.8;257;https://www.ozon.ru/product/bosonozhki-meitesi-1579351933/?asb=eemwUQNvS3D%252FuIDvCLp7VkoLtmjRSGhSuelYu%252FUmwHw%253D&asb2=FLmScnQ1p4obKOPYKYIkWK_L02_Qg5cE1wtBDpPKiELQqkXKFpdAYD1hzTneWvIF&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-8/wc500/7057418624.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки Basvello Shoes;1804.0;5500.0;67;4.9;3574;https://www.ozon.ru/product/bosonozhki-basvello-shoes-1544646995/?asb=ymToLVDYLC2U24bOr4WJYUqstt4oIXW6a0U6uVY%252FR1k%253D&asb2=45wA0N8XN7ElfspeiI6nx58guD6M_SVsnKh4zgHV1SoNPEmbDmStkbpfDKh-KMyyO3EMalZbXHpvV7mtY55hUQ&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-d/wc500/6999941245.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки DICHI;577.0;4500.0;87;4.8;20;https://www.ozon.ru/product/bosonozhki-dichi-1573578560/?asb=VOjjQNgVxqZqnVj38fGxTPJfPRjVKZQM2Qxl0QGUWVQ%253D&asb2=oyJp6lyYH027INbZCqQ8504AyQ1408VmO_NX7z7Ua0AsBJIDFrmPeU6XPz8M3XM9GRrnMiy5kRCd_QdHVWvPQg&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-v/wc500/7026231883.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки MEiDiANNAS;515.0;4990.0;90;4.6;12;https://www.ozon.ru/product/bosonozhki-meidiannas-1603716004/?asb=B6XUDd3XZFrXw2i%252BUsAfC8TpesfPD4IACf2yMSOmVP0%253D&asb2=q4fBKz3fReSTizeL2qquqnwbx7yF-xoxELEv56sUzlWDW-6agXHfmEZieZerToWVKhDR0jeTtmVhbdJBkogAtA&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-z/wc500/6938193887.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки YZYNX;811.0;10500.0;92;5.0;83;https://www.ozon.ru/product/bosonozhki-yzynx-1597367280/?asb=kp1P31h0z3ixJ%252BThSrF54RBlMzr%252FcR4qBH7hqIxZy1c%253D&asb2=Lep4JDt4CNnPTuFwGooVT17s9OAb0gQHtbjXhliDZa78Mr7R6YXEcwjV6-pMbEN7G141bTX4V7Aqxr7XvvX-Mw&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-t/wc500/7044692393.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки YZYNX;935.0;12500.0;93;4.9;91;https://www.ozon.ru/product/bosonozhki-yzynx-1577264582/?asb=KFOuFshHGrBls%252B3vPLyzgs%252Bl%252F4d6w83TpRZBgd7Mt2I%253D&asb2=t0-D7RTkUE2kP416cB2leXKdTIrJYld4CgvtIzZJwN_nyVFi-d6lHK_F7iU6SRaGvY5tcad7uVAiiW1u7_M2GQ&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-g/wc500/7032392332.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки SAIDENG;415.0;2380.0;83;4.7;32;https://www.ozon.ru/product/bosonozhki-saideng-824526238/?asb=mV4gaveV%252Bun0v%252BJmffy3lKkp1B%252FeQtxBaI%252FwrATHIoo%253D&asb2=nhEWQWsX-aVQzV9QZwiGmZjAeyiRyQsZkcQmTLePXwpbyJyR97tH_NcM14Wz79y1poAF9MjNU69NNRU6Uw-HPQ&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-z/wc500/6695902967_8p1.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки;409.0;6790.0;94;4.7;20;https://www.ozon.ru/product/bosonozhki-985595580/?asb=IlK2fZ%252BUFI4bxp%252Bb93GD2zOpDapAhUfYEGWNlKO1tnc%253D&asb2=iOr2FmFiCbTuNRYJFRYR0NhdUC-kn3O973H3wElx0cu2vG-MjCpVhPPJ6MW7N4HsdEi5rfcbTcooPdHCDxz0Vg&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-8/wc500/6696900788_8p1.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки SAIDENG;444.0;2389.0;81;-999.0;-999;https://www.ozon.ru/product/bosonozhki-saideng-559003231/?asb=QD847REDNbGqJaMRIsRY0g2Fkld2b80YXfRzGkP8v%252Fs%253D&asb2=oXJ_q9Zl-xhAU2vQfIDqqImWEEBA2PZn87LaU38rb1S3VfIf2ds5doiT-aZnFt0HsG9-FLf_kNjdkBobeJ-fDA&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-w/wc500/6695660216_8p0.jpg;Обувь;Женщинам;Босоножки и сандалии
Босоножки;1063.0;6500.0;84;-999.0;-999;https://www.ozon.ru/product/bosonozhki-1658242559/?asb=l8zzt8GP2hy%252Bp9vu6YTFwvEJYM0QVJWwuLTSuNPZ%252BDk%253D&asb2=rLUvCTJnf3lI2TSmczkCmaz355f3VYIE7YAaHlKRTU9MhcAlHJeDCWNgIndMibHX2tsGl8rlLz12j93Xk0nY9Q&avtc=1&avte=4&avts=1733831690;https://ir.ozone.ru/s3/multimedia-1-u/wc500/7092469254.jpg;Обувь;Женщинам;Босоножки и сандалии
Ботинки СУББОТА Зимняя коллекция;2406.0;8000.0;70;4.9;547;https://www.ozon.ru/product/botinki-subbota-zimnyaya-kollektsiya-1218289216/?advert=AAoB_RcrkCEKpoYI4njFpU9--lgpPeavYhYBwx79Wa4BOgjpXB5vcJdtpaUhnjVTGIFt5fWePK3CBWiZ93RBezviflQJE0CScRcAC1iEwbqPRn77Mv9wK5MdXejDYS9b24RMNaoDFzDyX_FymTTeM84BUXp6dISYxmeozLu2m5wj2XIyM9zMf-3kPWmPkfAx324E543VjZRfhK5YIPleLcPK4hJsapVVUD5HJ9Ijvl7oHQrGuwnVqxHP5qUBwjjkV8orYHokukj9Qp4UT-3DB7t8ba4PEMTZbZqTXfY_f73tIXsgJKFOWXX7glIipsM3yn6f9j5b0u0F5WLU8B4qCZz9Wha0Mxy1LDsVxDmYiyPFeiP9l3ChnVCjJ2aE2DOtY42VQpM&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-h/wc500/7210551329.jpg;Обувь;Женщинам;Ботинки и полуботинки
Ботинки Натуральная кожа;3704.0;9755.0;62;-999;630;https://www.ozon.ru/product/botinki-marko-naturalnaya-kozha-1595032039/?advert=AAoBUeCPZxQJqHPCRNGPqT4bnAircTmXiY20PBOD68TIMR5K6H7hSlLxRAcRCIJg_IXlCVWS7s4naBZtzbmmynAXRMD1FyZ4clwJKTemzdsISa7HIyZtUlNC0taJgH-csxK_9RUg2BC9P84hIjFapdJdKS6tqHm_spvyI70pYlRmjh5KdgWzsal6NnORUnyrdiBvwz54BBokr6FQ2Cks6lffNdJFt1DKSa4tfN34bEL4iIxbBVgWZtWftIdF4ReQcQU3PBab15jYxzm_CXz2GsLj5Am3zb9j3AbGxG2CH5ANbUfymKVRWMC-lliSikwZaM0qjCb0RLiz6rLGBb7wHHf9NHnUu4CB9atoUx8UrlBtsu2CJzGK7N8hgcqiBh9S1ypyAw9dJazJIA&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-t/wc500/7164008417.jpg;Обувь;Женщинам;Ботинки и полуботинки
Ботинки;3822.0;9099.0;58;-999;91;https://www.ozon.ru/product/botinki-keddo-1679614096/?advert=AAoByPbSTwVj8MpqJDeyl8LYq9IKocsjTvHjW8rdBfe3RawX0e8AGkEfYXarhNbL616Ev9Jii52UEWqb-Xzx8sdmir581SjF0Zd4gbzREnqa7gyznsvHa5gLFHmvZWzMj-9tEhywDpA4dEH3bwYoStSexoT7Ge1bGwLucLRLE7kbKBya7tqGxGxz9NE0T6cGMvIHERVBviY6VTqFsZNxi9XxnM-aTCP3yFnLRTHM4kDJ7xEtuYrphLn_AJYW_oPEnNmykMAR5tUNzZor_TPXU7532rBMEAYp9OfTitsgTNy6WbRrlE-QqulfDVW9n3lr7wu40rO1dascFzZ5XgQaMhlBuz_QpyQsRZ2rbRfP3jasJCwMPxL9e3ekoHGx-4gtrJw7Xbr3Clnq8w&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-c/wc500/7159461312.jpg;Обувь;Женщинам;Ботинки и полуботинки
Ботильоны Зимние;4849.0;13300.0;64;-999;4;https://www.ozon.ru/product/botilony-destra-zima-1688321890/?advert=AAoB95iNNSPSxXBxv5gfDBszNGju2fBe0bmQH0wwO22gHF1EEXsSVehu1nWFjp8juV01fV7qbVbxYfDH17V3JDptIGgE31dywto9iCqKygQM84JKQaSCOPJ4ZiYIjrd4qNgT28N39kHfoXrBHBq00r3F8qLEtrWyWYEKWIlw5mCdFekVE6GrtYR8-QLrxnS3jKYKmELGuloKn8n_NRpOt7q4w4FZzfrg1UENC0wLsJRMayyJE8xvLUktXPf3EqXN5B8wGbvU9Fn2KH_YpfkDrhEX4SQndA-caC9Xzcmyqp07nxNb1wqNobFx45s8Maggk5Btu6-HdSr3xxoHbszUXMr_u1zA6rbYrpH9UvghO69Dp1I5wu3gMFzJ2bW_66hFkBl9L5nkOg&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-u/wc500/7132292346.jpg;Обувь;Женщинам;Ботинки и полуботинки
Ботинки BELWEST;5798.0;20780.0;72;5.0;1;https://www.ozon.ru/product/botinki-belwest-1728341394/?advert=AAoBoQb6u12vZ7Gn7p3_Dy9dkfz18Z9QT3sotZlQw7uPnzv7_G1OueEqs7l4afpLZV7NVXwN9ci4zHKFq95Rpwtxvo5aI4mOLHNurNgzq8hTuIOs7bZ24HEXwZara1Lm7e86lGAJ-OYnkrPtSB9K4WqPKbEglcqTV7XBr988rIth_qfhHLs4zJNZomGZdSKe9Y2yPxVykp5J4RQQXzB3C2xaKxVfShKR_O91ruxcHCGqhYYFWpByy0PoafdaiWEh7TmDs0O5doUn4PBOStziBumn1pAajPMPufNMO98nDd6sx7ziw2TN17LeHNd2hnUN1BAu8A2Pl1Q4fOPub9FR4mwgR9SqfHvBDg3ndN5uefLpvESiQSXpWY4ugoYdu50yxkaiaWrN6g&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-t/wc500/7177313657.jpg;Обувь;Женщинам;Ботинки и полуботинки
Ботинки;4414.0;11990.0;63;-999;49;https://www.ozon.ru/product/botinki-tervolina-1645068925/?advert=AAoBKsyxIq4lbgFfH5yABP_nJrmu-zDkUWZLAzUQ5RxjzgOS7M_iUUgNJyqYNfpCnNzsO81wY2Xuynre2bEvkFIsgQck0NBpT28dxVVVgVcIK19pQTe39QjpwjJqTQ7zknJB_m714iJpDvo6frIzLoVE6Tr-Oyx5HEm-5XNnD01Pf6zP2wg9f0F7qJvGLFE2yJLs4MFR5Uoq0UDHsB8kp2dda8kvGELABEIqOuwMSG7rTleqk9Ny_WFOXvJgN1EGiJ4Nwd-turNBQukya-enpiQvSHZUgx-vU7shrCLfFx6rGaC5PrUNieU8zSIqBK9_cD6RqeEVGoIuW7zqbcYfEbyjtsMQLYpGOkx4lcBA_Ln4vcfRXcbg5NKIGHECG5WgDNqWHYwZXA&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-e/wc500/7131708338.jpg;Обувь;Женщинам;Ботинки и полуботинки
Ботинки S-TEP;6307.0;14000.0;55;5.0;8;https://www.ozon.ru/product/botinki-s-tep-1721325479/?advert=AAoBzU-CDGQPs5KMUIpuEph8k181qsLUuVlBWRaD4GupulHSowajH3g7UQcI9Ad0qM3C0dykzyHCb1Sh-xBtAUdFjumT7iU7sGSfAnVBLlZ4pfArYwjiplxnZX7yYSbbsk6JpsFVMevWyFRKVdi-4pBNtCFgXQHxU06aNOr49lA_guINa3nkxC_6e8t3RDLRcQFvhzViUVWHCv8uFwK2p0doWHJj6fXeL2MgAMrN9PMdRkgkp0BH0TKMri_Z039EuVoBBz1RNfk8U7HSqS3qvU1d0ZreWunB9UsslOd3yBJhT-EaPlBmsPkgiU6Q54yWz7FXLgBg4uZmg_kOQdGxy6njqVQfRRTOhW0uDqhyWhDayXFOmQrT7SXmj5ngCYdWLdwhmnGp7A&avtc=1&avte=4&avts=1733831693;https://ir.ozone.ru/s3/multimedia-1-5/wc500/7155630329.jpg;Обувь;Женщинам;Ботинки и полуботинки
